Title,Price,Cat_ID,Sub-category,Sub-subcategory,Condition,Quantity,Description,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM
Sax Genuine Canvas Panel - 24 x 36 inches - White,8.09,19,,,New,10000,"Closely woven fine artists canvas. Surface texture provides a very definite gripping tooth with minimum vehicle absorption. A perfect support for oil, casein, tempera, acrylic and collage. All sides are completely turned in to prevent fraying and separati",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747255&encrypt=.jpg,,,,,Art,ART SUPPLIES,STUDIO SUPPLIES,CANVAS,,School Specialty,246187,EACH
Sax Genuine Canvas Panel - 20 x 24 inches - White,4.29,19,,,New,10000,"Closely woven fine artists canvas. Surface texture provides a very definite gripping tooth with minimum vehicle absorption. A perfect support for oil, casein, tempera, acrylic and collage. All sides are completely turned in to prevent fraying and separati",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747224&encrypt=.jpg,,,,,Art,ART SUPPLIES,STUDIO SUPPLIES,CANVAS,,School Specialty,246189,EACH
Springer Atlas Gessoed Masonite Panel - 9 x 12 inches - 1/8 inch Thick,1.69,19,,,New,10000,"Tempered 1/8 Thick Durable, tempered masonite has a gesso coating over a thin substrate on one side. Super-smooth surface is excellent for acrylics, oils, gouache, tempera, pen & ink and much more.</p> <b> </b> <ul> <li>Sold Individually</li> <li>High-gra",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758695&encrypt=.jpg,,,,,Art,ART SUPPLIES,STUDIO SUPPLIES,CANVAS,,School Specialty,246401,EACH
Springer Atlas Gessoed Masonite Panel - 11 x 14 inches - 1/8 inch Thick,2.19,19,,,New,10000,"Tempered 1/8 Thick Durable, tempered masonite has a gesso coating over a thin substrate on one side. Super-smooth surface is excellent for acrylics, oils, gouache, tempera, pen & ink and much more.</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>Great ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=759008&encrypt=.jpg,,,,,Art,ART SUPPLIES,STUDIO SUPPLIES,CANVAS,,School Specialty,246402,EACH
Sax Polyester Fluff Stuffing - 1 Pound0 - White,3.99,19,,,New,10000,"Polyester filling is an ideal material for all 3-dimensional textile projects. Lightweight, washable and durable. Will maintain a ""springy"" but soft feeling. Ideal for stuffed animals. Pack of 10.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752300&encrypt=.jpg,,,,,Art,ART SUPPLIES,FIBER ARTS,YARNS,,School Specialty,246889,EACH
Sax Fast-Acting Plaster Gauze Wrap - 20 Pounds of 4 x 18 inch Rolls - White,86.99,19,,,New,10000,"Fast-acting plaster gauze is perfect for sculpting jewelry, flowers and other ""smaller-size"", finely detailed, 3-D art. Non-toxic. Wet then shape with hands or mold; let dry; then sand and paint. Decorate with Radiance Papers, Mizuhiki, Friendly Plastic ,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=797243&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,PLASTER,,School Specialty,246987,EACH
School Smart Personal Mirror with Magnet Back - 5 x 7,3.89,19,,,New,10000,"This personal 5"" x 7"" acrylic mirror is perfect for inside school or gym lockers, teacher's cabinets, janitors closets and more. Use it for self-portraits or decorate it with acrylics, glass paint, glitter, etc. Corners are rounded for safety.</p> <b> </b",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=757000&encrypt=.jpg,,,,,Art,ART SUPPLIES,DRAWING,DRAWING ACCESSORIES,,School Specialty,247465,EACH
Crayola Washable Crayons - 3 1/2 x 5/16 inches - Set of 16 - Multiple Colors,3.19,19,,,New,10000,"Crayola washable crayons are formulated for smoother, easier lay down. Wash off most surfaces (walls, tabletops, etc.) with just a damp sponge and water and off most clothing with just warm water. Standard size (3-1/2"" x 5/16"") <p><a href='http://ssiucm.s",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=751048&encrypt=.jpg,,,,,Art,ART SUPPLIES,CRAYONS,WASHABLE CRAYONS,,School Specialty,247584,SET OF 16
Prang Soft Tip Paper Wrapped Charcoal Pencils - Pack of 12 - Black,11.49,19,,,New,10000,No Sharpener Needed! Just Pull String to Peel Away Protective Paper. Fine quality charcoal pencils for the beginning artist to the professional illustrator. Paper wrapped for strength and cleanliness. Easy pull string exposes additional charcoal ready to ,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=775428&encrypt=.jpg,,,,,Art,ART SUPPLIES,ART PENCILS,CHARCOAL PENCILS,,School Specialty,247704,PACK OF 12
Spectra Duo-Finish Art Kraft Roll - 36 inch x 1000 feet - Gray,84.99,10,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=177433&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=176798&encrypt=.jpg"" height=""200"" alt=""Ima",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756077&encrypt=.jpg,,,,,Art,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,247813,EACH
Spectra Duo-Finish Art Kraft Roll - 36 inch x 1000 feet - Sky Blue,87.99,10,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=177436&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=176803&encrypt=.jpg"" height=""200"" alt=""Ima",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756231&encrypt=.jpg,,,,,Art,PAPER,ART ROLLS,KRAFT ROLL,,School Specialty,247815,EACH
Chenille Kraft Papier Mache Picture Frames - Assorted Shapes - Pack of 24,28.49,19,,,New,10000,"Students can decorate these picture frames in their own personal style using a variety of media and techniques. Sturdy, papier-mache frames make an inexpensive background for decoupage, paint, markers, fabric, beads, glitter and trims. Classroom pack cont",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752264&encrypt=.jpg,,,,,Art,ART SUPPLIES,CERAMICS/SCULPTURE,PAPER MACHE,,School Specialty,247876,PACK OF 24
Hygloss Mirror Boards - 8 1/2 x 11 inches - Pack of 10 - Silver,8.19,19,,,New,10000,"Light gleams off the highly reflective surface of these acid free sheets of cardstock. Decorate these brilliant, silvery boards with paint markers or permanent markers. Glue beads, mosaics or holographic paper to them for a unique, creative look. Use to a",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=759042&encrypt=.jpg,,,,,Art,ART SUPPLIES,DRAWING,DRAWING ACCESSORIES,,School Specialty,247946,PACK OF 10
Tru-Ray Sulphite Construction Paper - 9 x 12 inches- Pack of 50 - Assorted Bright Colors,2.19,10,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=173585&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=172738&encrypt=.jpg"" height=""200"" alt=""Ima",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=757260&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,247968,PACK OF 50
Tru-Ray Sulphite Construction Paper - 12 x 18 inches - Pack of 50 - Assorted Bright Colors,4.09,10,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=173615&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=172745&encrypt=.jpg"" height=""200"" alt=""Ima",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=757263&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,247969,PACK OF 50
Sax Tracing Paper Pad - 9 x 12 inches - 50 Sheets per Pad - White,2.89,10,,,New,10000,Ideal for sketching and drafting projects. 50 sheets per pad. 25 lb. basis.,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=773939&encrypt=.jpg,,,,,Art,PAPER,ART PAPER,TRACING,,School Specialty,248200,EACH
School Specialty Stained Glass Mosaic Tiles - 3/4 x 3/4 inch - Bag of 4 pounds - Assorted Colors,30.49,19,,,New,10000,"Brilliant stained glass tiles hand-cut into 3/4"" squares perfect for geometric designs or nipping into random sizes. Use these tiles with any of the assortments on p. 514 and 520 for outstanding results. Excellent for large projects, these tiles can also ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=773680&encrypt=.jpg,,,,,Art,ART SUPPLIES,CRAFTS,MOSAICS,,School Specialty,248237,4 LBS
School Smart Camel Hair Watercolor Brush - Size 4,0.79,19,,,New,10000,"Featuring seamless aluminum ferrules on enameled hardwood handle, this brush has good snap and is a quality brush for the classroom. (Pictured second.)</p> <b> </b> <ul> <li>School Smart offers Quality Teaching And Education Products At A Great Price</li>",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750843&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,WATERCOLOR BRUSHES,,School Specialty,248307,EACH
School Smart Camel Hair Watercolor Brush - Size 12,1.09,19,,,New,10000,"Featuring seamless aluminum ferrules on enameled hardwood handle, this brush has good snap and is a quality brush for the classroom. (Pictured sixth.)</p> <b> </b> <ul> <li>School Smart offers Quality Teaching And Education Products At A Great Price</li> ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750871&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,WATERCOLOR BRUSHES,,School Specialty,248311,EACH
School Smart Black Bristle Series Brush - 1/4 inch,0.89,19,,,New,10000,"Interlocked black bristles in seamless aluminum ferrules on short clear-coated hardwood handle. Good solid quality and performance for the classroom. 1/4"" brush width.</p> <b> </b> <ul> <li>School Smart offers Quality Teaching And Education Products At A ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750746&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248313,EACH
School Smart Black Bristle Series Brush - 1/2 inch,1.09,19,,,New,10000,"Interlocked black bristles in seamless aluminum ferrules on short clear-coated hardwood handle. Good solid quality and performance for the classroom. 1/2"" brush width.</p> <b> </b> <ul> <li>School Smart offers Quality Teaching And Education Products At A ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750751&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248314,EACH
School Smart Black Bristle Series Brush - 3/4 inch,1.49,19,,,New,10000,"Interlocked black bristles in seamless aluminum ferrules on short clear-coated hardwood handle. Good solid quality and performance for the classroom. 3/4"" brush width.</p> <b> </b> <ul> <li>School Smart offers Quality Teaching And Education Products At A ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750759&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248315,EACH
School Smart Black Bristle Series Brush - 1 inch,1.79,19,,,New,10000,"Interlocked black bristles in seamless aluminum ferrules on short clear-coated hardwood handle. Good solid quality and performance for the classroom. 1"" brush width.</p> <b> </b> <ul> <li>School Smart offers Quality Teaching And Education Products At A Gr",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750768&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248316,EACH
School Smart Black Bristle Brush Set - Assorted Sizes - Set of 72,42.99,19,,,New,10000,"Interlocked black bristles in seamless aluminum ferrules on clear-coated hardwood handles. Classroom pack includes 18 each of 1/4"", 1/2"", 3/4"" and 1"", all in a reusable storage bucket.</p> <b> </b> <ul> <li>Set of 72</li> <li>Ideal for art and craft proje",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750776&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248317,SET OF 72
School Smart White Bristle Brush - 1/4 inch,0.99,19,,,New,10000,"Good quality, interlocked white bristles in seamless aluminum ferrules with short, clear-coated hardwood handle. Good performance at a value price. An excellent choice for the classroom. 1/4"" Width.</p> <b> </b> <ul> <li>School Smart offers Quality Teachi",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750056&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248318,EACH
School Smart White Bristle Brush - 1/2 inch,1.29,19,,,New,10000,"Good quality, interlocked white bristles in seamless aluminum ferrules with short, clear-coated hardwood handle. Good performance at a value price. An excellent choice for the classroom. 1/2"" Width.</p> <b> </b> <ul> <li>School Smart offers Quality Teachi",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750060&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248319,EACH
School Smart White Bristle Brush - 3/4 inch,1.79,19,,,New,10000,"Good quality, interlocked white bristles in seamless aluminum ferrules with short, clear-coated hardwood handle. Good performance at a value price. An excellent choice for the classroom. 3/4"" Width.</p> <b> </b> <ul> <li>School Smart offers Quality Teachi",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750068&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248320,EACH
School Smart White Bristle Brush - 1 inch,1.99,19,,,New,10000,"Good quality, interlocked white bristles in seamless aluminum ferrules with short, clear-coated hardwood handle. Good performance at a value price. An excellent choice for the classroom. 1"" Width.</p> <b> </b> <ul> <li>School Smart offers Quality Teaching",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=751124&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248321,EACH
School Smart White Bristle Brush Set - Assorted Sizes - Set of 72,42.99,19,,,New,10000,"Good quality, interlocked white bristles in seamless aluminum ferrules with clear-coated hardwood handles. Good performance at a value price. An excellent choice for the classroom.</p> <b> </b> <ul> <li>Set of 72</li> <li>Assorted sizes in a convenient st",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=751134&encrypt=.jpg,,,,,Art,ART SUPPLIES,BRUSHES,BRISTLE,,School Specialty,248322,SET OF 72
School Smart Oil Pastels - 2 3/8 x 3/8 inches - Set of 25 - Assorted Colors,2.89,19,,,New,10000,"Great quality at a great price! Smooth, blendable, non-toxic oil pastels lay down intense, opaque color that is permanent. Excellent for dust free sketching and illustration. Students can use these quality pastels to create beautiful oil effects. Assortme",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=749754&encrypt=.jpg,,,,,Art,ART SUPPLIES,PASTELS,OIL PASTELS,,School Specialty,248365,SET OF 25
School Smart Square Pastel Drawing Stick Sets - 2 1/2 x 3/8 - Set of 12 - Assorted Colors,4.69,19,,,New,10000,"Exclusive! These affordable, exceptionally smooth pastels lay down bright, vivid colors that blend easily for full, rich coverage. You'll love the feel of the soft, velvety texture and the look of the brilliant, concentrated pigments. An excellent choice ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750031&encrypt=.jpg,,,,,Art,ART SUPPLIES,PASTELS,CHALK PASTELS,,School Specialty,248369,SET OF 12
School Smart Smooth Square Pastels Drawing Sticks - 2 1/2 x 3/8 - Set of 24 - Assorted Colors,5.69,19,,,New,10000,"Exclusive! These affordable, exceptionally smooth pastels lay down bright, vivid colors that blend easily for full, rich coverage. You'll love the feel of the soft, velvety texture and the look of the brilliant, concentrated pigments. An excellent choice ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750037&encrypt=.jpg,,,,,Art,ART SUPPLIES,PASTELS,CHALK PASTELS,,School Specialty,248370,SET OF 24
School Smart Sidewalk Chalk - 4 x 1 inches - Pack of 20 - Assorted Colors,2.59,19,,,New,10000,"Reusable plastic tub holds 20 large pieces of sidewalk chalk in assorted colors. Each stick measures 4"" x 1"" in diameter. Non-toxic, conforms to ASTM D-4236.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=749973&encrypt=.jpg,,,,,Physical Education,ART SUPPLIES,DRAWING,DRAWING CHALK,,School Specialty,248431,PACK OF 20
Tru-Ray Sulphite Construction Paper - 9 x 12 inches - Pack of 50 - Burgundy,2.19,10,,,New,10000,"Keeps projects brighter, fresher, longer! 76# paper is made from 100% vat dyed sulphite, the longer, stronger fiber. A paper tough enough to take scoring, folding and curling without cracking and tearing. Superior fade resistance. Available in 34 stay-bri",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=755638&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,248443,PACK OF 50
Tru-Ray Sulphite Construction Paper - 12 x 18 inches - Pack of 50 - Burgundy,4.09,10,,,New,10000,"Keeps projects brighter, fresher, longer! 76# paper is made from 100% vat dyed sulphite, the longer, stronger fiber. A paper tough enough to take scoring, folding and curling without cracking and tearing. Superior fade resistance. Available in 34 stay-bri",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=755644&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,248444,PACK OF 50
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Medium Green,4.99,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756620&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248482,PACK OF 100
School Smart Heavyweight Construction Paper - 9 x 12 inches - Pack of 100 Sheets - Medium Green,2.59,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756228&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248483,PACK OF 100
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 50 Sheets - Medium Green,2.59,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756220&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248484,PACK OF 50
School Smart Heavyweight Construction Paper - 9 x 12 inches - Pack of 50 Sheets - Medium Green,1.39,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756206&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248485,PACK OF 50
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Bright Blue,4.99,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=755762&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248486,PACK OF 100
School Smart Heavyweight Construction Paper - 9 x 12 inches - Pack of 100 Sheets - Bright Blue,2.59,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=755757&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248487,PACK OF 100
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 50 Sheets - Bright Blue,2.59,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=755752&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248488,PACK OF 50
School Smart Heavyweight Construction Paper - 9 x 12 inches - Pack of 50 Sheets - Bright Blue,1.39,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=755749&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248489,PACK OF 50
School Smart Heavyweight Construction Paper - 9 x 12 inches - Pack of 50 Sheets - Holiday Green,1.39,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756028&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248490,PACK OF 50
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 50 Sheets - Holiday Green,2.59,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756035&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248491,PACK OF 50
School Smart Heavyweight Construction Paper - 18 x 24 inches - Pack of 50 Sheets - Holiday Green,4.99,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756041&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248492,PACK OF 50
School Smart Heavyweight Construction Paper - 18 x 24 inches - Pack of 100 Sheets - Holiday Green,8.99,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756123&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248493,PACK OF 100
School Smart Heavyweight Construction Paper - 12 x 18 inches - Pack of 100 Sheets - Holiday Green,4.99,10,,,New,10000,"All purpose, high bulk, high strength and smooth textured construction paper. Long, strong fibers cut cleanly and fold evenly without cracking. Available in 31 brilliant colors as well as an assorted pack. Made of 65# Groundwood. Environmentally friendly,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756055&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,GROUNDWOOD,,School Specialty,248494,PACK OF 100
